li,si,lo,so,ao,po
194.210526315789,106.052631578947,270.924210526316,142.480236842105,12,2.76435408679614
194.210526315789,120.263157894737,270.924210526316,157.448184210526,9,2.75176484228659
194.210526315789,134.473684210526,270.924210526316,172.416131578947,6,2.74230861124689
194.210526315789,148.684210526316,270.924210526316,187.384078947368,4,2.73618286675306
194.210526315789,162.894736842105,270.924210526316,202.352026315789,1,2.73352439349167
194.210526315789,177.105263157895,270.924210526316,217.319973684211,-2,2.73439486666809
194.210526315789,191.315789473684,270.924210526316,232.287921052632,-5,2.7387739331837
194.210526315789,205.526315789474,270.924210526316,247.255868421053,-7,2.74656152370678
194.210526315789,219.736842105263,270.924210526316,262.223815789474,-10,2.75758880828506
194.210526315789,233.947368421053,270.924210526316,277.191763157895,-13,2.77163514649628
194.210526315789,248.157894736842,270.924210526316,292.159710526316,-15,2.78844740158283
194.210526315789,262.368421052632,270.924210526316,307.127657894737,-17,2.80775826934927
194.210526315789,276.578947368421,270.924210526316,322.095605263158,-19,2.82930138628895
194.210526315789,290.789473684211,270.924210526316,337.063552631579,-21,2.85282228739241
194.210526315789,305,270.924210526316,352.0315,-23,2.87808531400312
205,35,281.636,67.6405,23,2.84244144346014
205,49.2105263157895,281.636,82.6084473684211,21,2.81695132902651
205,63.4210526315789,281.636,97.5763947368421,19,2.79330459491528
205,77.6315789473684,281.636,112.544342105263,17,2.7717705164802
205,91.8421052631579,281.636,127.512289473684,15,2.75264166313442
205,106.052631578947,281.636,142.480236842105,12,2.73622471422213
205,120.263157894737,281.636,157.448184210526,10,2.72282553640106
205,134.473684210526,281.636,172.416131578947,7,2.7127284964001
205,148.684210526316,281.636,187.384078947368,4,2.70617172020477
205,162.894736842105,281.636,202.352026315789,1,2.70332211026006
205,177.105263157895,281.636,217.319973684211,-2,2.7042554451482
205,191.315789473684,281.636,232.287921052632,-5,2.70894668164257
205,205.526315789474,281.636,247.255868421053,-8,2.71727320582311
205,219.736842105263,281.636,262.223815789474,-11,2.72903009496145
205,233.947368421053,281.636,277.191763157895,-13,2.74395322518167
205,248.157894736842,281.636,292.159710526316,-16,2.76174473438932
205,262.368421052632,281.636,307.127657894737,-18,2.78209611223651
205,276.578947368421,281.636,322.095605263158,-20,2.80470613769775
205,290.789473684211,281.636,337.063552631579,-22,2.82929289193454
205,305,281.636,352.0315,-24,2.85560045646049
